dataset,tournament,round,percent,games_link,tournament_link
lets_check,Vergani Cup Jan 2022,1,91,http://view.chessbase.com/cbreader/2022/9/25/Game36565531.html,http://chess-results.com/tnr574640.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=2
lets_check,Vergani Cup Jan 2022,2,55,http://view.chessbase.com/cbreader/2022/9/25/Game36565531.html,http://chess-results.com/tnr574640.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=2
lets_check,Vergani Cup Jan 2022,3,37,http://view.chessbase.com/cbreader/2022/9/25/Game36565531.html,http://chess-results.com/tnr574640.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=2
lets_check,Vergani Cup Jan 2022,4,74,http://view.chessbase.com/cbreader/2022/9/25/Game36565531.html,http://chess-results.com/tnr574640.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=2
lets_check,Vergani Cup Jan 2022,5,40,http://view.chessbase.com/cbreader/2022/9/25/Game36565531.html,http://chess-results.com/tnr574640.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=2
lets_check,Vergani Cup Jan 2022,6,66,http://view.chessbase.com/cbreader/2022/9/25/Game36565531.html,http://chess-results.com/tnr574640.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=2
lets_check,Vergani Cup Jan 2022,7,61,http://view.chessbase.com/cbreader/2022/9/25/Game36565531.html,http://chess-results.com/tnr574640.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=2
lets_check,Vergani Cup Jan 2022,8,48,http://view.chessbase.com/cbreader/2022/9/25/Game36565531.html,http://chess-results.com/tnr574640.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=2
lets_check,Vergani Cup Jan 2022,9,62,http://view.chessbase.com/cbreader/2022/9/25/Game36565531.html,http://chess-results.com/tnr574640.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=2
lets_check,St Louis Spring A,1,64,http://view.chessbase.com/cbreader/2022/9/25/Game36573750.html,https://theweekinchess.com/html/twic1427.html
lets_check,St Louis Spring A,2,52,http://view.chessbase.com/cbreader/2022/9/25/Game36573750.html,https://theweekinchess.com/html/twic1427.html
lets_check,St Louis Spring A,3,69,http://view.chessbase.com/cbreader/2022/9/25/Game36573750.html,https://theweekinchess.com/html/twic1427.html
lets_check,St Louis Spring A,4,62,http://view.chessbase.com/cbreader/2022/9/25/Game36573750.html,https://theweekinchess.com/html/twic1427.html
lets_check,St Louis Spring A,5,75,http://view.chessbase.com/cbreader/2022/9/25/Game36573750.html,https://theweekinchess.com/html/twic1427.html
lets_check,St Louis Spring A,6,54,http://view.chessbase.com/cbreader/2022/9/25/Game36573750.html,https://theweekinchess.com/html/twic1427.html
lets_check,St Louis Spring A,7,92,http://view.chessbase.com/cbreader/2022/9/25/Game36573750.html,https://theweekinchess.com/html/twic1427.html
lets_check,St Louis Spring A,8,57,http://view.chessbase.com/cbreader/2022/9/25/Game36573750.html,https://theweekinchess.com/html/twic1427.html
lets_check,St Louis Spring A,9,61,http://view.chessbase.com/cbreader/2022/9/25/Game36573750.html,https://theweekinchess.com/html/twic1427.html
lets_check,Kvika Reykjavik Open 2022,1,71,http://view.chessbase.com/cbreader/2022/9/25/Game36583281.html,http://chess-results.com/tnr599063.aspx?lan=1&art=9&fed=USA&flag=30&snr=3
lets_check,Kvika Reykjavik Open 2022,2,51,http://view.chessbase.com/cbreader/2022/9/25/Game36583281.html,http://chess-results.com/tnr599063.aspx?lan=1&art=9&fed=USA&flag=30&snr=3
lets_check,Kvika Reykjavik Open 2022,3,93,http://view.chessbase.com/cbreader/2022/9/25/Game36583281.html,http://chess-results.com/tnr599063.aspx?lan=1&art=9&fed=USA&flag=30&snr=3
lets_check,Kvika Reykjavik Open 2022,4,52,http://view.chessbase.com/cbreader/2022/9/25/Game36583281.html,http://chess-results.com/tnr599063.aspx?lan=1&art=9&fed=USA&flag=30&snr=3
lets_check,Kvika Reykjavik Open 2022,5,100,http://view.chessbase.com/cbreader/2022/9/25/Game36583281.html,http://chess-results.com/tnr599063.aspx?lan=1&art=9&fed=USA&flag=30&snr=3
lets_check,Kvika Reykjavik Open 2022,6,43,http://view.chessbase.com/cbreader/2022/9/25/Game36583281.html,http://chess-results.com/tnr599063.aspx?lan=1&art=9&fed=USA&flag=30&snr=3
lets_check,Kvika Reykjavik Open 2022,7,71,http://view.chessbase.com/cbreader/2022/9/25/Game36583281.html,http://chess-results.com/tnr599063.aspx?lan=1&art=9&fed=USA&flag=30&snr=3
lets_check,Kvika Reykjavik Open 2022,8,75,http://view.chessbase.com/cbreader/2022/9/25/Game36583281.html,http://chess-results.com/tnr599063.aspx?lan=1&art=9&fed=USA&flag=30&snr=3
lets_check,Kvika Reykjavik Open 2022,9,73,http://view.chessbase.com/cbreader/2022/9/25/Game36583281.html,http://chess-results.com/tnr599063.aspx?lan=1&art=9&fed=USA&flag=30&snr=3
lets_check,55th Capablanca Mem Elite,1,64,http://view.chessbase.com/cbreader/2022/9/25/Game36593843.html,http://chess-results.com/tnr629945.aspx?lan=1&art=9&fed=USA&flag=30&snr=5
lets_check,55th Capablanca Mem Elite,2,54,http://view.chessbase.com/cbreader/2022/9/25/Game36593843.html,http://chess-results.com/tnr629945.aspx?lan=1&art=9&fed=USA&flag=30&snr=5
lets_check,55th Capablanca Mem Elite,4,53,http://view.chessbase.com/cbreader/2022/9/25/Game36593843.html,http://chess-results.com/tnr629945.aspx?lan=1&art=9&fed=USA&flag=30&snr=5
lets_check,55th Capablanca Mem Elite,5,65,http://view.chessbase.com/cbreader/2022/9/25/Game36593843.html,http://chess-results.com/tnr629945.aspx?lan=1&art=9&fed=USA&flag=30&snr=5
lets_check,55th Capablanca Mem Elite,6,74,http://view.chessbase.com/cbreader/2022/9/25/Game36593843.html,http://chess-results.com/tnr629945.aspx?lan=1&art=9&fed=USA&flag=30&snr=5
lets_check,55th Capablanca Mem Elite,7,70,http://view.chessbase.com/cbreader/2022/9/25/Game36593843.html,http://chess-results.com/tnr629945.aspx?lan=1&art=9&fed=USA&flag=30&snr=5
lets_check,55th Capablanca Mem Elite,8,69,http://view.chessbase.com/cbreader/2022/9/25/Game36593843.html,http://chess-results.com/tnr629945.aspx?lan=1&art=9&fed=USA&flag=30&snr=5
lets_check,55th Capablanca Mem Elite,9,62,http://view.chessbase.com/cbreader/2022/9/25/Game36593843.html,http://chess-results.com/tnr629945.aspx?lan=1&art=9&fed=USA&flag=30&snr=5
lets_check,27th Sigeman & Co 2022,1,59,http://view.chessbase.com/cbreader/2022/9/25/Game36636031.html,http://chess-results.com/tnr632384.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=3
lets_check,27th Sigeman & Co 2022,2,74,http://view.chessbase.com/cbreader/2022/9/25/Game36636031.html,http://chess-results.com/tnr632384.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=3
lets_check,27th Sigeman & Co 2022,3,65,http://view.chessbase.com/cbreader/2022/9/25/Game36636031.html,http://chess-results.com/tnr632384.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=3
lets_check,27th Sigeman & Co 2022,4,85,http://view.chessbase.com/cbreader/2022/9/25/Game36636031.html,http://chess-results.com/tnr632384.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=3
lets_check,27th Sigeman & Co 2022,5,64,http://view.chessbase.com/cbreader/2022/9/25/Game36636031.html,http://chess-results.com/tnr632384.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=3
lets_check,27th Sigeman & Co 2022,6,91,http://view.chessbase.com/cbreader/2022/9/25/Game36636031.html,http://chess-results.com/tnr632384.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=3
lets_check,27th Sigeman & Co 2022,7,69,http://view.chessbase.com/cbreader/2022/9/25/Game36636031.html,http://chess-results.com/tnr632384.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=3
lets_check,5th Sharjah Masters 2022,1,35,http://view.chessbase.com/cbreader/2022/9/25/Game36645625.html,http://chess-results.com/tnr617267.aspx?lan=1&art=9&fed=USA&flag=30&snr=10
lets_check,5th Sharjah Masters 2022,2,63,http://view.chessbase.com/cbreader/2022/9/25/Game36645625.html,http://chess-results.com/tnr617267.aspx?lan=1&art=9&fed=USA&flag=30&snr=10
lets_check,5th Sharjah Masters 2022,3,75,http://view.chessbase.com/cbreader/2022/9/25/Game36645625.html,http://chess-results.com/tnr617267.aspx?lan=1&art=9&fed=USA&flag=30&snr=10
lets_check,5th Sharjah Masters 2022,4,63,http://view.chessbase.com/cbreader/2022/9/25/Game36645625.html,http://chess-results.com/tnr617267.aspx?lan=1&art=9&fed=USA&flag=30&snr=10
lets_check,5th Sharjah Masters 2022,5,54,http://view.chessbase.com/cbreader/2022/9/25/Game36645625.html,http://chess-results.com/tnr617267.aspx?lan=1&art=9&fed=USA&flag=30&snr=10
lets_check,5th Sharjah Masters 2022,6,77,http://view.chessbase.com/cbreader/2022/9/25/Game36645625.html,http://chess-results.com/tnr617267.aspx?lan=1&art=9&fed=USA&flag=30&snr=10
lets_check,5th Sharjah Masters 2022,8,44,http://view.chessbase.com/cbreader/2022/9/25/Game36645625.html,http://chess-results.com/tnr617267.aspx?lan=1&art=9&fed=USA&flag=30&snr=10
lets_check,5th Sharjah Masters 2022,9,67,http://view.chessbase.com/cbreader/2022/9/25/Game36645625.html,http://chess-results.com/tnr617267.aspx?lan=1&art=9&fed=USA&flag=30&snr=10
lets_check,4th Prague Challengers,1,54,http://view.chessbase.com/cbreader/2022/9/25/Game36662234.html,http://chess-results.com/tnr645709.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=4
lets_check,4th Prague Challengers,2,66,http://view.chessbase.com/cbreader/2022/9/25/Game36662234.html,http://chess-results.com/tnr645709.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=4
lets_check,4th Prague Challengers,3,78,http://view.chessbase.com/cbreader/2022/9/25/Game36662234.html,http://chess-results.com/tnr645709.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=4
lets_check,4th Prague Challengers,4,58,http://view.chessbase.com/cbreader/2022/9/25/Game36662234.html,http://chess-results.com/tnr645709.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=4
lets_check,4th Prague Challengers,5,67,http://view.chessbase.com/cbreader/2022/9/25/Game36662234.html,http://chess-results.com/tnr645709.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=4
lets_check,4th Prague Challengers,7,66,http://view.chessbase.com/cbreader/2022/9/25/Game36662234.html,http://chess-results.com/tnr645709.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=4
lets_check,4th Prague Challengers,8,59,http://view.chessbase.com/cbreader/2022/9/25/Game36662234.html,http://chess-results.com/tnr645709.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=4
lets_check,4th Prague Challengers,9,76,http://view.chessbase.com/cbreader/2022/9/25/Game36662234.html,http://chess-results.com/tnr645709.aspx?lan=1&art=9&fed=USA&turdet=YES&flag=30&snr=4
lets_check,Stepan Avagyan Mem 2022,1,71,http://view.chessbase.com/cbreader/2022/9/25/Game36670218.html,http://chess-results.com/tnr644356.aspx?lan=1&art=9&fed=USA&flag=30&snr=10
lets_check,Stepan Avagyan Mem 2022,3,83,http://view.chessbase.com/cbreader/2022/9/25/Game36670218.html,http://chess-results.com/tnr644356.aspx?lan=1&art=9&fed=USA&flag=30&snr=10
lets_check,Stepan Avagyan Mem 2022,4,50,http://view.chessbase.com/cbreader/2022/9/25/Game36670218.html,http://chess-results.com/tnr644356.aspx?lan=1&art=9&fed=USA&flag=30&snr=10
lets_check,Stepan Avagyan Mem 2022,5,48,http://view.chessbase.com/cbreader/2022/9/25/Game36670218.html,http://chess-results.com/tnr644356.aspx?lan=1&art=9&fed=USA&flag=30&snr=10
lets_check,Stepan Avagyan Mem 2022,6,56,http://view.chessbase.com/cbreader/2022/9/25/Game36670218.html,http://chess-results.com/tnr644356.aspx?lan=1&art=9&fed=USA&flag=30&snr=10
lets_check,Stepan Avagyan Mem 2022,7,46,http://view.chessbase.com/cbreader/2022/9/25/Game36670218.html,http://chess-results.com/tnr644356.aspx?lan=1&art=9&fed=USA&flag=30&snr=10
lets_check,Stepan Avagyan Mem 2022,8,78,http://view.chessbase.com/cbreader/2022/9/25/Game36670218.html,http://chess-results.com/tnr644356.aspx?lan=1&art=9&fed=USA&flag=30&snr=10
lets_check,Stepan Avagyan Mem 2022,9,77,http://view.chessbase.com/cbreader/2022/9/25/Game36670218.html,http://chess-results.com/tnr644356.aspx?lan=1&art=9&fed=USA&flag=30&snr=10
lets_check,Bundesliga 2021-22,7,69,http://view.chessbase.com/cbreader/2022/9/25/Game36680125.html,
lets_check,Bundesliga 2021-22,8,88,http://view.chessbase.com/cbreader/2022/9/25/Game36680125.html,
lets_check,Bundesliga 2021-22,11,72,http://view.chessbase.com/cbreader/2022/9/25/Game36680125.html,
lets_check,Bundesliga 2021-22,12,69,http://view.chessbase.com/cbreader/2022/9/25/Game36680125.html,
lets_check,Bundesliga 2021-22,13,68,http://view.chessbase.com/cbreader/2022/9/25/Game36680125.html,
lets_check,Bundesliga 2021-22,14,93,http://view.chessbase.com/cbreader/2022/9/25/Game36680125.html,
lets_check,Bundesliga 2021-22,15,63,http://view.chessbase.com/cbreader/2022/9/25/Game36680125.html,
lets_check,TCh-TUR Super League 2022,9,51,http://view.chessbase.com/cbreader/2022/9/25/Game36688546.html,http://chess-results.com/tnr666246.aspx?lan=1&art=9&snr=5
lets_check,TCh-TUR Super League 2022,10,49,http://view.chessbase.com/cbreader/2022/9/25/Game36688546.html,http://chess-results.com/tnr666246.aspx?lan=1&art=9&snr=5
lets_check,TCh-TUR Super League 2022,11,47,http://view.chessbase.com/cbreader/2022/9/25/Game36688546.html,http://chess-results.com/tnr666246.aspx?lan=1&art=9&snr=5
lets_check,TCh-TUR Super League 2022,12,69,http://view.chessbase.com/cbreader/2022/9/25/Game36688546.html,http://chess-results.com/tnr666246.aspx?lan=1&art=9&snr=5
lets_check,TCh-TUR Super League 2022,13,49,http://view.chessbase.com/cbreader/2022/9/25/Game36688546.html,http://chess-results.com/tnr666246.aspx?lan=1&art=9&snr=5
lets_check,"2022 Sinquefield Cup, St Louis",1,62,http://view.chessbase.com/cbreader/2022/9/11/Game315618468.html,https://theweekinchess.com/chessnews/events/9th-sinquefield-cup-2022
lets_check,"2022 Sinquefield Cup, St Louis",2,72,http://view.chessbase.com/cbreader/2022/9/11/Game315618468.html,https://theweekinchess.com/chessnews/events/9th-sinquefield-cup-2022
lets_check,"2022 Sinquefield Cup, St Louis",3,69,http://view.chessbase.com/cbreader/2022/9/11/Game315618468.html,https://theweekinchess.com/chessnews/events/9th-sinquefield-cup-2022
lets_check,"2022 Sinquefield Cup, St Louis",4,35,http://view.chessbase.com/cbreader/2022/9/11/Game315618468.html,https://theweekinchess.com/chessnews/events/9th-sinquefield-cup-2022
lets_check,"2022 Sinquefield Cup, St Louis",5,61,http://view.chessbase.com/cbreader/2022/9/11/Game315618468.html,https://theweekinchess.com/chessnews/events/9th-sinquefield-cup-2022
lets_check,"2022 Sinquefield Cup, St Louis",6,46,http://view.chessbase.com/cbreader/2022/9/11/Game315618468.html,https://theweekinchess.com/chessnews/events/9th-sinquefield-cup-2022
lets_check,"2022 Sinquefield Cup, St Louis",7,80,http://view.chessbase.com/cbreader/2022/9/11/Game315618468.html,https://theweekinchess.com/chessnews/events/9th-sinquefield-cup-2022
lets_check,"2022 Sinquefield Cup, St Louis",8,46,http://view.chessbase.com/cbreader/2022/9/11/Game315618468.html,https://theweekinchess.com/chessnews/events/9th-sinquefield-cup-2022
lets_check,"2022 Sinquefield Cup, St Louis",9,45,http://view.chessbase.com/cbreader/2022/9/11/Game315618468.html,https://theweekinchess.com/chessnews/events/9th-sinquefield-cup-2022
lets_check,"2022 US Championship, St Louis",1,68,http://view.chessbase.com/cbreader/2022/10/23/Game125297953.html,https://theweekinchess.com/chessnews/events/us-chess-championship-2022
lets_check,"2022 US Championship, St Louis",2,51,http://view.chessbase.com/cbreader/2022/10/23/Game125297953.html,https://theweekinchess.com/chessnews/events/us-chess-championship-2022
lets_check,"2022 US Championship, St Louis",3,54,http://view.chessbase.com/cbreader/2022/10/23/Game125297953.html,https://theweekinchess.com/chessnews/events/us-chess-championship-2022
lets_check,"2022 US Championship, St Louis",4,55,http://view.chessbase.com/cbreader/2022/10/23/Game125297953.html,https://theweekinchess.com/chessnews/events/us-chess-championship-2022
lets_check,"2022 US Championship, St Louis",5,66,http://view.chessbase.com/cbreader/2022/10/23/Game125297953.html,https://theweekinchess.com/chessnews/events/us-chess-championship-2022
lets_check,"2022 US Championship, St Louis",6,43,http://view.chessbase.com/cbreader/2022/10/23/Game125297953.html,https://theweekinchess.com/chessnews/events/us-chess-championship-2022
lets_check,"2022 US Championship, St Louis",7,31,http://view.chessbase.com/cbreader/2022/10/23/Game125297953.html,https://theweekinchess.com/chessnews/events/us-chess-championship-2022
lets_check,"2022 US Championship, St Louis",8,62,http://view.chessbase.com/cbreader/2022/10/23/Game125297953.html,https://theweekinchess.com/chessnews/events/us-chess-championship-2022
lets_check,"2022 US Championship, St Louis",9,27,http://view.chessbase.com/cbreader/2022/10/23/Game125297953.html,https://theweekinchess.com/chessnews/events/us-chess-championship-2022
lets_check,"2022 US Championship, St Louis",10,56,http://view.chessbase.com/cbreader/2022/10/23/Game125297953.html,https://theweekinchess.com/chessnews/events/us-chess-championship-2022
lets_check,"2022 US Championship, St Louis",11,87,http://view.chessbase.com/cbreader/2022/10/23/Game125297953.html,https://theweekinchess.com/chessnews/events/us-chess-championship-2022
lets_check,"2022 US Championship, St Louis",12,54,http://view.chessbase.com/cbreader/2022/10/23/Game125297953.html,https://theweekinchess.com/chessnews/events/us-chess-championship-2022
lets_check,"2022 US Championship, St Louis",13,52,http://view.chessbase.com/cbreader/2022/10/23/Game125297953.html,https://theweekinchess.com/chessnews/events/us-chess-championship-2022
